image,pts
./data_train/sample3154.png,[ -23.    0.  422.  -32.  438.  653.    3.  559.]
./data_train/sample3155.png,[   0.  -35.  406.  -57.  400.  614.   39.  557.]
./data_train/sample3156.png,[  -4.   14.  403.   21.  406.  621.   -3.  566.]
./data_train/sample3157.png,[  15.   50.  398.  -30.  402.  584.  -18.  606.]
./data_train/sample3158.png,[  -1.   13.  426.    0.  420.  578.   31.  584.]
./data_train/sample3159.png,[  24.   51.  383.  -33.  385.  652.   29.  591.]
./data_train/sample3160.png,[  -6.  -14.  433.   28.  383.  549.  -18.  541.]
./data_train/sample3161.png,[  35.  -22.  438.   47.  404.  618.   -8.  585.]
./data_train/sample3162.png,[ -16.   11.  382.   35.  392.  654.  -25.  551.]
./data_train/sample3163.png,[  26.   20.  368.  -25.  373.  565.   -5.  574.]
./data_train/sample3164.png,[   7.  -46.  379.   49.  404.  573.  -39.  557.]
./data_train/sample3165.png,[ -23.    0.  399.    2.  422.  653.   -5.  602.]
./data_train/sample3166.png,[ -23.   57.  392.   53.  431.  620.   36.  555.]
./data_train/sample3167.png,[ -34.   56.  420.  -17.  381.  591.   28.  546.]
./data_train/sample3168.png,[   8.    7.  369.  -27.  439.  572.  -14.  588.]
./data_train/sample3169.png,[  28.   44.  423.  -37.  420.  569.   -4.  555.]
./data_train/sample3170.png,[  -4.  -48.  369.   17.  363.  646.   39.  561.]
./data_train/sample3171.png,[  38.   32.  377.    0.  373.  617.   31.  603.]
./data_train/sample3172.png,[  15.  -35.  408.   38.  410.  636.  -10.  581.]
./data_train/sample3173.png,[  32.  -28.  384.   34.  389.  572.    7.  601.]
./data_train/sample3174.png,[   7.   21.  428.    4.  420.  561.  -27.  606.]
./data_train/sample3175.png,[  33.    0.  398.  -48.  439.  630.  -20.  584.]
./data_train/sample3176.png,[ -13.    1.  372.   51.  389.  642.   -4.  634.]
./data_train/sample3177.png,[  25.   45.  425.  -36.  403.  555.   -3.  548.]
./data_train/sample3178.png,[ -32.   11.  424.   10.  388.  604.   17.  543.]
./data_train/sample3179.png,[ -26.   22.  373.   52.  364.  649.   20.  629.]
./data_train/sample3180.png,[   9.  -50.  389.   59.  408.  554.   -8.  634.]
./data_train/sample3181.png,[ -18.  -48.  365.  -31.  363.  628.  -26.  586.]
./data_train/sample3182.png,[ -26.   57.  402.   20.  363.  587.    4.  570.]
./data_train/sample3183.png,[   7.   23.  397.  -19.  413.  574.   36.  578.]
./data_train/sample3184.png,[   4.   38.  381.  -41.  365.  642.   31.  642.]
./data_train/sample3185.png,[ -34.  -44.  415.  -34.  439.  647.   -8.  605.]
./data_train/sample3186.png,[  22.    4.  394.   21.  380.  648.   18.  653.]
./data_train/sample3187.png,[  35.  -42.  391.   22.  400.  604.  -12.  641.]
./data_train/sample3188.png,[  -9.   40.  411.    1.  387.  593.   25.  564.]
./data_train/sample3189.png,[ -28.   54.  432.    6.  409.  587.  -22.  635.]
./data_train/sample3190.png,[ -11.   32.  393.   52.  404.  638.   -7.  569.]
./data_train/sample3191.png,[   4.  -34.  436.   -8.  367.  613.   30.  591.]
./data_train/sample3192.png,[ -37.  -34.  404.  -38.  380.  639.  -37.  577.]
./data_train/sample3193.png,[  16.   23.  383.  -41.  396.  648.    6.  633.]
./data_train/sample3194.png,[  19.  -23.  376.   32.  406.  605.  -19.  586.]
./data_train/sample3195.png,[   7.  -46.  420.   21.  401.  598.  -13.  545.]
./data_train/sample3196.png,[ -14.   29.  418.   49.  400.  554.   34.  595.]
./data_train/sample3197.png,[ -14.  -13.  430.   54.  361.  586.  -16.  567.]
./data_train/sample3198.png,[ -34.   51.  427.   53.  404.  639.  -11.  600.]
./data_train/sample3199.png,[  25.   18.  434.  -47.  377.  590.  -31.  581.]
./data_train/sample3200.png,[  22.   58.  367.  -29.  396.  621.  -29.  570.]
./data_train/sample3201.png,[ -12.   49.  437.   46.  413.  558.  -10.  625.]
./data_train/sample3202.png,[  16.  -41.  370.   16.  382.  644.  -16.  568.]
./data_train/sample3203.png,[ -13.  -55.  416.    3.  385.  611.  -33.  605.]
./data_train/sample3204.png,[ -38.   42.  429.   33.  386.  654.    4.  637.]
./data_train/sample3205.png,[ -12.  -52.  394.  -13.  409.  551.    8.  624.]
./data_train/sample3206.png,[  32.  -56.  387.   12.  414.  635.  -26.  586.]
./data_train/sample3207.png,[  38.   18.  425.  -14.  382.  642.    4.  551.]
./data_train/sample3208.png,[  26.  -35.  385.   39.  395.  562.   31.  573.]
./data_train/sample3209.png,[  32.    8.  364.    5.  384.  558.   18.  605.]
./data_train/sample3210.png,[  39.  -12.  387.    5.  364.  631.    7.  588.]
./data_train/sample3211.png,[   0.   42.  383.  -59.  424.  554.   12.  643.]
./data_train/sample3212.png,[  29.  -36.  416.  -31.  384.  575.   -7.  551.]
./data_train/sample3213.png,[ -31.  -38.  412.  -33.  422.  575.  -17.  553.]
./data_train/sample3214.png,[   7.   29.  437.   49.  414.  651.  -10.  581.]
./data_train/sample3215.png,[  39.  -33.  400.  -42.  412.  633.  -16.  629.]
./data_train/sample3216.png,[ -18.   12.  420.    0.  373.  593.   33.  581.]
./data_train/sample3217.png,[  -2.  -44.  411.   -8.  400.  637.   23.  648.]
./data_train/sample3218.png,[   7.   -7.  423.   58.  431.  607.   19.  587.]
./data_train/sample3219.png,[  12.  -50.  415.  -24.  365.  580.    6.  570.]
./data_train/sample3220.png,[ -30.  -16.  371.   48.  420.  551.  -25.  587.]
./data_train/sample3221.png,[  32.   48.  386.   -4.  382.  632.   -5.  596.]
./data_train/sample3222.png,[   0.  -22.  370.   19.  431.  644.    9.  609.]
./data_train/sample3223.png,[   5.   55.  367.    5.  390.  564.  -11.  613.]
./data_train/sample3224.png,[ -34.   17.  400.   55.  380.  589.  -14.  567.]
./data_train/sample3225.png,[ -24.  -46.  436.  -41.  424.  601.   30.  617.]
./data_train/sample3226.png,[ -26.    0.  417.  -49.  406.  654.  -29.  591.]
./data_train/sample3227.png,[  24.   31.  404.   57.  418.  619.  -21.  559.]
./data_train/sample3228.png,[ -20.  -47.  424.  -12.  426.  579.   27.  605.]
./data_train/sample3229.png,[  20.   54.  388.   20.  433.  545.   35.  562.]
./data_train/sample3230.png,[  33.   36.  408.   20.  374.  613.   -6.  590.]
./data_train/sample3231.png,[ -32.   28.  411.   56.  436.  647.  -38.  603.]
./data_train/sample3232.png,[ -35.  -30.  391.  -35.  417.  638.  -31.  587.]
./data_train/sample3233.png,[ -37.  -56.  364.   56.  380.  655.  -36.  604.]
./data_train/sample3234.png,[  14.  -19.  392.   -1.  361.  580.  -26.  549.]
./data_train/sample3235.png,[  20.   42.  427.  -48.  361.  574.   -4.  653.]
./data_train/sample3236.png,[  37.  -49.  367.  -13.  412.  585.    5.  611.]
./data_train/sample3237.png,[ -22.  -59.  385.  -35.  388.  635.   -9.  625.]
./data_train/sample3238.png,[ -19.  -22.  386.  -34.  403.  541.  -17.  611.]
./data_train/sample3239.png,[ -25.   47.  395.   25.  396.  632.   29.  642.]
./data_train/sample3240.png,[  -3.   44.  421.   11.  387.  616.    2.  656.]
./data_train/sample3241.png,[  20.    5.  362.  -42.  425.  596.  -16.  557.]
./data_train/sample3242.png,[  39.   -4.  429.   22.  409.  581.  -18.  642.]
./data_train/sample3243.png,[  29.    7.  402.   12.  394.  600.  -39.  619.]
./data_train/sample3244.png,[   0.   42.  368.    1.  392.  613.  -29.  577.]
./data_train/sample3245.png,[  13.    3.  404.  -14.  416.  600.   34.  598.]
./data_train/sample3246.png,[  14.   48.  415.  -46.  390.  651.   -8.  635.]
./data_train/sample3247.png,[  34.   58.  385.   -4.  388.  616.  -17.  634.]
./data_train/sample3248.png,[  12.   50.  372.   18.  404.  552.   39.  598.]
./data_train/sample3249.png,[  23.   24.  426.    6.  371.  651.   27.  592.]
./data_train/sample3250.png,[   0.   37.  366.  -35.  378.  629.    5.  544.]
./data_train/sample3251.png,[  25.  -50.  363.  -58.  395.  553.  -32.  567.]
./data_train/sample3252.png,[  32.    5.  420.   58.  371.  645.    8.  636.]
./data_train/sample3253.png,[  -1.   41.  361.   50.  375.  654.    8.  627.]
./data_train/sample3254.png,[  39.   46.  423.  -53.  400.  634.  -39.  563.]
./data_train/sample3255.png,[  31.   24.  370.   56.  394.  615.   25.  650.]
./data_train/sample3256.png,[ -11.  -54.  386.   52.  409.  600.  -21.  659.]
./data_train/sample3257.png,[ -11.  -34.  435.   18.  431.  565.  -26.  648.]
./data_train/sample3258.png,[  24.   12.  373.   -1.  416.  610.   27.  611.]
./data_train/sample3259.png,[  26.   37.  435.   -5.  404.  576.   20.  559.]
./data_train/sample3260.png,[  37.   -6.  432.   -3.  379.  656.  -27.  581.]
./data_train/sample3261.png,[  31.   36.  412.   30.  433.  550.   10.  545.]
./data_train/sample3262.png,[ -32.   22.  417.   17.  438.  620.  -30.  577.]
./data_train/sample3263.png,[  27.   -3.  421.   24.  384.  584.   17.  559.]
./data_train/sample3264.png,[  13.   28.  436.   -2.  363.  542.   12.  658.]
./data_train/sample3265.png,[  37.  -51.  400.  -25.  429.  615.   32.  622.]
./data_train/sample3266.png,[ -35.  -52.  435.   59.  407.  608.   15.  581.]
./data_train/sample3267.png,[ -32.  -13.  436.   42.  392.  563.   39.  600.]
./data_train/sample3268.png,[  -3.  -16.  399.  -24.  381.  608.   34.  629.]
./data_train/sample3269.png,[  -4.  -42.  362.  -30.  380.  591.  -23.  588.]
./data_train/sample3270.png,[   7.   59.  401.  -53.  391.  600.   16.  551.]
./data_train/sample3271.png,[  39.   57.  389.  -48.  430.  559.  -31.  648.]
./data_train/sample3272.png,[ -24.  -16.  424.   37.  414.  597.   -5.  634.]
./data_train/sample3273.png,[  28.   45.  423.   44.  367.  655.  -14.  603.]
./data_train/sample3274.png,[ -28.  -14.  427.   19.  363.  608.   -3.  549.]
./data_train/sample3275.png,[ -31.  -18.  436.  -50.  407.  602.   -5.  555.]
./data_train/sample3276.png,[ -27.  -27.  388.    0.  382.  598.   27.  582.]
./data_train/sample3277.png,[ -11.    4.  383.  -27.  388.  658.   37.  584.]
./data_train/sample3278.png,[ -12.  -23.  411.   18.  404.  562.    4.  544.]
./data_train/sample3279.png,[ -26.  -25.  420.  -11.  433.  595.  -26.  592.]
./data_train/sample3280.png,[  19.   -9.  371.  -29.  425.  610.   -9.  586.]
./data_train/sample3281.png,[   4.   15.  374.   26.  387.  616.    0.  606.]
./data_train/sample3282.png,[ -13.  -18.  402.   48.  402.  615.  -19.  635.]
./data_train/sample3283.png,[ -22.   15.  421.   45.  366.  640.   -7.  608.]
./data_train/sample3284.png,[  29.  -15.  423.   59.  377.  616.  -29.  542.]
./data_train/sample3285.png,[  -3.   42.  421.   44.  375.  632.  -34.  609.]
./data_train/sample3286.png,[ -17.    3.  365.  -26.  379.  605.  -24.  629.]
./data_train/sample3287.png,[ -38.   25.  376.  -59.  378.  576.   24.  600.]
./data_train/sample3288.png,[  38.  -32.  368.  -28.  382.  628.   -8.  648.]
./data_train/sample3289.png,[   8.   34.  388.   31.  439.  584.    9.  603.]
./data_train/sample3290.png,[ -26.   23.  392.   14.  384.  605.    9.  644.]
./data_train/sample3291.png,[ -19.  -39.  399.   43.  421.  629.  -12.  627.]
./data_train/sample3292.png,[  24.   43.  415.   35.  433.  602.   21.  633.]
./data_train/sample3293.png,[   5.  -17.  428.    2.  369.  642.    3.  604.]
./data_train/sample3294.png,[  29.  -48.  363.   19.  435.  554.  -37.  550.]
./data_train/sample3295.png,[  12.    1.  370.  -37.  438.  542.  -16.  591.]
./data_train/sample3296.png,[ -16.   -7.  399.    9.  384.  573.   -9.  546.]
./data_train/sample3297.png,[ -16.   44.  425.   36.  424.  657.  -11.  587.]
./data_train/sample3298.png,[   0.  -59.  429.   14.  400.  642.   35.  585.]
./data_train/sample3299.png,[  25.  -51.  431.  -57.  386.  639.   -6.  611.]
./data_train/sample3300.png,[  -2.  -51.  404.  -15.  408.  642.   16.  633.]
./data_train/sample3301.png,[  30.   -5.  394.  -36.  402.  565.  -29.  651.]
./data_train/sample3302.png,[ -38.  -15.  421.   -1.  374.  579.  -25.  578.]
./data_train/sample3303.png,[   3.   55.  378.  -52.  399.  546.   19.  613.]
./data_train/sample3304.png,[ -22.    4.  362.  -19.  398.  551.   27.  584.]
./data_train/sample3305.png,[  30.   34.  393.   24.  379.  619.   16.  647.]
./data_train/sample3306.png,[ -26.    5.  398.   54.  393.  633.    2.  650.]
./data_train/sample3307.png,[  -4.  -39.  400.   35.  387.  623.   28.  576.]
./data_train/sample3308.png,[ -17.   -6.  434.  -37.  379.  636.  -17.  643.]
./data_train/sample3309.png,[  -7.  -41.  378.   34.  381.  575.   -1.  609.]
./data_train/sample3310.png,[   7.  -19.  433.  -13.  387.  636.    1.  601.]
./data_train/sample3311.png,[  35.    5.  374.   36.  434.  558.    0.  619.]
./data_train/sample3312.png,[   5.  -15.  428.    0.  379.  632.  -31.  659.]
./data_train/sample3313.png,[  27.  -36.  399.  -12.  413.  631.    3.  584.]
./data_train/sample3314.png,[ -32.  -47.  395.   30.  415.  556.  -18.  568.]
./data_train/sample3315.png,[  13.   -1.  370.   19.  420.  616.  -21.  622.]
./data_train/sample3316.png,[  -5.    1.  410.   37.  386.  634.  -34.  644.]
./data_train/sample3317.png,[ -31.  -37.  402.  -37.  417.  563.   -8.  574.]
./data_train/sample3318.png,[  -3.   54.  425.  -29.  371.  604.    0.  582.]
./data_train/sample3319.png,[  31.   11.  388.   36.  375.  600.  -32.  555.]
./data_train/sample3320.png,[ -30.   53.  384.  -22.  377.  606.   15.  628.]
./data_train/sample3321.png,[  13.  -21.  403.   53.  398.  617.    1.  645.]
./data_train/sample3322.png,[  -5.   37.  382.  -51.  400.  547.   -6.  581.]
./data_train/sample3323.png,[  20.   14.  420.  -30.  420.  593.   39.  541.]
./data_train/sample3324.png,[ -22.   35.  421.   39.  420.  620.   11.  545.]
./data_train/sample3325.png,[   5.   17.  415.  -18.  429.  590.  -34.  645.]
./data_train/sample3326.png,[  20.  -15.  435.  -15.  368.  549.   22.  560.]
./data_train/sample3327.png,[  32.   28.  382.   33.  423.  637.  -13.  606.]
./data_train/sample3328.png,[ -33.  -42.  430.   41.  399.  612.   -2.  613.]
./data_train/sample3329.png,[  23.    0.  376.   11.  370.  646.    8.  624.]
./data_train/sample3330.png,[ -19.   56.  364.   17.  418.  592.   38.  587.]
./data_train/sample3331.png,[  -3.   27.  433.   18.  432.  554.   10.  614.]
./data_train/sample3332.png,[  -1.  -15.  376.   26.  425.  623.   26.  657.]
./data_train/sample3333.png,[  18.   40.  388.   58.  373.  544.  -12.  623.]
./data_train/sample3334.png,[  -4.   -7.  432.   51.  403.  609.    2.  616.]
./data_train/sample3335.png,[ -28.    8.  400.  -28.  389.  637.  -14.  593.]
./data_train/sample3336.png,[  36.    8.  376.   24.  408.  597.   21.  591.]
./data_train/sample3337.png,[  10.   52.  373.   59.  363.  656.   25.  607.]
./data_train/sample3338.png,[  33.  -35.  426.  -44.  422.  547.   14.  600.]
./data_train/sample3339.png,[  -1.   10.  398.  -55.  396.  592.    6.  567.]
./data_train/sample3340.png,[  38.   10.  408.    4.  377.  648.  -16.  550.]
./data_train/sample3341.png,[  13.  -14.  373.   33.  383.  644.    7.  594.]
./data_train/sample3342.png,[ -18.   52.  400.   22.  375.  596.  -13.  613.]
./data_train/sample3343.png,[ -10.   44.  436.   36.  363.  643.   20.  549.]
./data_train/sample3344.png,[ -10.  -34.  397.  -52.  397.  594.  -28.  557.]
./data_train/sample3345.png,[ -39.   51.  387.   -4.  398.  560.  -26.  633.]
./data_train/sample3346.png,[ -27.  -56.  375.  -12.  422.  561.   22.  597.]
./data_train/sample3347.png,[  -8.    5.  373.   23.  437.  560.  -31.  576.]
./data_train/sample3348.png,[  -9.   20.  410.   14.  418.  656.   -5.  599.]
./data_train/sample3349.png,[  28.  -48.  410.  -28.  388.  620.   28.  571.]
./data_train/sample3350.png,[ -34.  -33.  378.   16.  398.  569.    4.  586.]
./data_train/sample3351.png,[  -9.  -56.  384.   19.  375.  610.    9.  552.]
./data_train/sample3352.png,[  18.  -57.  425.  -48.  390.  557.  -30.  656.]
./data_train/sample3353.png,[  39.   48.  412.  -11.  367.  622.   10.  585.]
./data_train/sample3354.png,[ -27.   32.  404.  -13.  413.  590.  -28.  544.]
./data_train/sample3355.png,[ -29.    7.  362.  -15.  411.  655.   14.  641.]
./data_train/sample3356.png,[ -33.   35.  417.  -13.  393.  591.   -2.  575.]
./data_train/sample3357.png,[ -28.   18.  380.   35.  387.  657.    0.  568.]
./data_train/sample3358.png,[  27.  -24.  438.  -32.  367.  634.  -38.  547.]
./data_train/sample3359.png,[ -34.   33.  392.  -31.  365.  597.   24.  604.]
./data_train/sample3360.png,[ -30.  -22.  386.  -29.  385.  628.  -36.  578.]
./data_train/sample3361.png,[ -11.  -15.  419.   13.  375.  637.   21.  653.]
./data_train/sample3362.png,[   0.  -19.  433.  -54.  419.  609.  -25.  595.]
./data_train/sample3363.png,[  39.    5.  407.   34.  377.  621.  -21.  630.]
./data_train/sample3364.png,[ -14.  -42.  380.   50.  373.  650.  -21.  586.]
./data_train/sample3365.png,[  17.   25.  403.   -5.  393.  640.    6.  547.]
./data_train/sample3366.png,[  -5.  -54.  363.  -19.  417.  611.   25.  556.]
./data_train/sample3367.png,[ -38.   38.  381.  -54.  430.  574.   11.  562.]
./data_train/sample3368.png,[ -27.  -31.  392.   -3.  414.  563.   18.  558.]
./data_train/sample3369.png,[ -16.   16.  399.    8.  427.  572.  -15.  558.]
./data_train/sample3370.png,[  33.  -52.  431.  -22.  424.  569.   34.  550.]
./data_train/sample3371.png,[  17.   27.  435.  -27.  399.  659.  -12.  585.]
./data_train/sample3372.png,[  23.   26.  424.  -33.  422.  632.    8.  564.]
./data_train/sample3373.png,[  36.  -19.  384.  -25.  396.  576.   17.  603.]
./data_train/sample3374.png,[  36.  -22.  434.   37.  402.  610.  -21.  594.]
./data_train/sample3375.png,[   3.   41.  397.   13.  430.  627.    3.  618.]
./data_train/sample3376.png,[  16.    0.  414.   34.  405.  591.  -12.  550.]
./data_train/sample3377.png,[  25.  -50.  425.  -35.  389.  549.    9.  575.]
./data_train/sample3378.png,[ -20.    9.  391.  -48.  438.  656.  -25.  588.]
./data_train/sample3379.png,[  39.   50.  395.   37.  390.  619.   23.  597.]
./data_train/sample3380.png,[  32.   13.  412.   -9.  374.  647.   -5.  629.]
./data_train/sample3381.png,[  34.    8.  417.   55.  394.  541.   -1.  630.]
./data_train/sample3382.png,[  36.   20.  414.  -12.  428.  607.   14.  569.]
./data_train/sample3383.png,[  32.   31.  387.   17.  392.  588.   14.  610.]
./data_train/sample3384.png,[  28.  -31.  411.  -32.  398.  634.   33.  569.]
./data_train/sample3385.png,[  22.   39.  383.  -40.  432.  627.  -24.  544.]
./data_train/sample3386.png,[  32.  -30.  424.  -36.  405.  543.   21.  658.]
./data_train/sample3387.png,[ -33.   56.  430.  -29.  369.  643.    0.  595.]
./data_train/sample3388.png,[  -2.  -34.  426.  -13.  396.  567.   33.  588.]
./data_train/sample3389.png,[  -4.    2.  363.  -28.  438.  564.    1.  571.]
